WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/16/1990 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.16,mg/l,,,0.16,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/16/1990 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.27,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/31/1990 0:00,0.5,m,TN_mgl,Nitrogen,Total,4.77,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/31/1990 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.1,mg/l,,,0.1,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/19/1990 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/19/1990 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.1,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/11/1990 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.2,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/11/1990 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/16/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.17,mg/l,,,0.17,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/16/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.34,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/7/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.18,mg/l,,,0.18,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/7/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.99,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/11/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.1,mg/l,,,0.1,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/11/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,2.66,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/18/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.73,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/18/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.21,mg/l,,,0.21,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/24/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.16,mg/l,,,0.16,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/24/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.6,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/25/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.17,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/25/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.08,mg/l,,,0.08,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/31/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.28,mg/l,,,0.28,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/31/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.06,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/29/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.95,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/29/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.19,mg/l,,,0.19,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/18/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.21,mg/l,,,0.21,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/18/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.83,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/22/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.76,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/22/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.14,mg/l,,,0.14,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/27/1991 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.09,mg/l,,,0.09,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/27/1991 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.1,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/31/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.05,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/31/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.07,mg/l,,,0.07,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/28/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/28/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,2.16,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/20/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,2.28,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/20/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.07,mg/l,,,0.07,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/8/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.12,mg/l,,,0.12,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/8/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.4,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/13/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.09,mg/l,,,0.09,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/13/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.61,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/18/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.46,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/15/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.84,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/15/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.2,mg/l,,,0.2,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/21/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.2,mg/l,,,0.2,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/21/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.36,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/8/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.04,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/8/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.17,mg/l,,,0.17,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/23/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.05,mg/l,,,0.05,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/23/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.26,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/20/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.12,mg/l,,,0.12,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/20/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,2.33,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/15/1992 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.07,mg/l,,,0.07,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/15/1992 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.97,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/13/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.84,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/13/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.07,mg/l,,,0.07,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/12/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.03,mg/l,I,"The value is less than, or equal to, the laborator",0.03,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/12/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.14,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/19/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.62,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/21/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.12,mg/l,,,0.12,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/21/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.5,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/14/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.06,mg/l,,,0.06,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/14/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.74,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/2/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.98,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/28/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.05,mg/l,,,0.05,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/28/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.76,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/17/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.63,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/17/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.23,mg/l,,,0.23,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/10/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.69,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/10/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.14,mg/l,,,0.14,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/12/1993 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.05,mg/l,,,0.05,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/12/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.76,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/24/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.09,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/6/1993 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.5,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/14/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.96,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/4/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.28,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/25/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.6,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/14/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,2.67,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/14/1994 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.53,mg/l,,,0.53,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/5/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.11,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/5/1994 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.28,mg/l,,,0.28,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/3/1994 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.03,mg/l,I,"The value is less than, or equal to, the laborator",0.03,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/3/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.58,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/7/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.66,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/12/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.23,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/12/1994 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.09,mg/l,,,0.09,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/2/1994 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.8,mg/l,,,0.8,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/2/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.53,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/25/1994 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.26,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
