time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP
2000-05-29,0.0,-0.006115296013691328,37.595666666666666,29.22307692307692,97.89285714285714,10.135714285714286,13.0,3.9,2.36
2000-06-05,0.0,0.0063546201143646,37.19133333333333,28.5,100.0,2.1,11.0,3.95,2.865
2000-06-12,4000.0,0.0017715664236576999,36.787,29.960869565217394,103.6,11.148,15.0,4.0,3.37
2000-06-19,0.0,0.002992791149282486,36.854,30.6,136.0,9.2,17.0,5.0,3.0533333333333332
2000-06-26,0.0,-0.0051217974541843,36.921,31.1,83.0,8.4,72.0,6.0,2.736666666666667
2000-07-03,0.0,-0.013619475983853957,36.988,30.9,71.0,10.8,121.0,7.0,2.42
2000-07-10,0.0,-0.0035616988643332567,36.846,30.8,0.0,6.5,89.0,1.73,1.3
2000-07-17,0.0,-0.0012955825382860284,36.704,30.4,251.0,9.0,113.0,1.36,1.3
2000-07-24,0.0,0.007139957682016628,36.562,31.1,306.0,5.9,512.0,1.437,0.74
2000-07-31,0.0,0.021982836368388315,36.42,32.0,27.0,6.2,372.0,1.514,0.7364999999999999
2000-08-07,5000.0,0.02646801127901744,36.278,30.4,70.0,8.0,835.0,1.591,0.733
2000-08-14,0.0,0.03563095683807115,16.0,30.2,61.0,10.7,687.0,1.98,1.04
2000-08-21,0.0,0.04509311480364054,25.5,30.5,59.0,7.2,390.0,1.955,0.9425
2000-08-28,0.0,0.0524665673401165,35.0,30.2,61.0,7.9,151.0,1.93,0.845
2000-09-04,0.0,0.05043851177944536,34.3,30.8,225.0,9.9,252.0,1.76,0.8425
2000-09-11,3000.0,0.05760493476036629,37.187,30.4,168.0,11.2,265.0,1.59,0.84
2000-09-18,4000.0,0.06286473472391266,36.95975,30.4,64.0,21.0,1730.0,2.779,0.934
2000-09-25,11000.0,0.051529541295156814,36.7325,29.3,83.0,11.9,1800.0,2.378,0.673
2000-10-02,0.0,0.0514559739935164,36.50525,28.8,64.0,11.2,637.0,2.4865000000000004,0.8225
2000-10-09,2934000.0,0.05112261851785528,36.278,30.5,37.0,15.3,384.0,2.595,0.972
2000-10-16,0.0,0.0531146547262834,36.138999999999996,28.4,52.0,14.3,165.0,2.3355,0.8180000000000001
2000-10-23,80000.0,0.04870476867381999,36.0,27.8,65.0,13.0,99.9,2.076,0.664
2000-10-30,8300.0,0.07411076858067524,36.0,27.5,58.0,13.1,50.0,1.998,1.032
2000-11-06,0.0,0.06710085459068828,36.0,27.3,75.0,11.3,40.0,1.92,1.4
2000-11-13,3000.0,0.06042768885796241,36.278,27.2,133.0,12.0,38.0,0.91,0.93
2000-11-20,0.0,0.04440431484923331,36.0,27.2,15.0,12.9,39.0,1.1065,0.954
2000-11-27,0.0,0.017159199457914002,36.5,27.1,24.0,13.8,54.0,1.303,0.978
2000-12-04,333.0,-0.004264105466237429,37.0,26.9,46.0,11.7,79.0,1.753,1.059
2000-12-11,333.0,-0.00030894600507122864,36.966833333333334,26.7,57.0,10.6,48.0,2.203,1.14
2000-12-18,2660.0,0.0029106296345281714,36.93366666666667,27.1,126.0,15.7,49.0,0.843,0.419
2000-12-25,0.0,-0.020470768199921743,36.9005,26.4,49.0,20.5,56.0,1.287,0.748
2001-01-01,0.0,-0.033131751063738626,36.867333333333335,25.8,84.0,16.8,72.0,1.2785,0.562
2001-01-08,0.0,-0.03730146048532212,36.83416666666667,25.7,25.0,12.0,89.0,1.27,0.376
2001-01-15,0.0,-0.04286372336359847,36.801,24.4,74.0,11.6,91.0,3.5,0.947
2001-01-22,333.0,-0.044295734033074574,36.767833333333336,25.3,113.0,14.1,82.0,2.536,0.421
2001-01-29,0.0,-0.0455309355622031,36.73466666666667,24.9,118.0,12.3,76.0,2.452,0.6673333333333333
2001-02-05,0.0,-0.0571164945973119,36.701499999999996,25.4,191.0,13.4,63.0,2.368,0.9136666666666666
2001-02-12,0.0,-0.0557165296427136,36.66833333333333,24.7,94.0,11.5,55.0,2.284,1.16
2001-02-19,0.0,-0.04587913308226336,36.63516666666666,25.6,5.0,11.2,45.0,1.363,0.549
2001-02-26,0.0,-0.023852720276303457,36.602,25.4,109.0,10.9,32.0,1.458,0.8593333333333333
2001-03-05,0.0,-0.04870190396130048,36.56883333333333,26.3,189.0,13.6,36.0,1.553,1.1696666666666666
2001-03-12,0.0,-0.05729542968855701,36.535666666666664,25.8,321.0,12.2,58.0,1.648,1.48
2001-03-19,0.0,-0.057098646159251185,36.5025,25.0,74.0,13.9,30.0,1.281,0.8
2001-03-26,0.0,-0.06645538101025843,36.46933333333333,25.0,310.0,15.5,34.0,1.8406666666666665,0.87
2001-04-02,0.0,-0.06669295844592046,36.436166666666665,25.4,38.0,19.4,762.0,2.400333333333333,0.9400000000000001
2001-04-09,0.0,-0.048334072262145256,36.403,24.1,105.0,9.4,437.0,2.96,1.01
2001-04-16,0.0,-0.03709734033190203,36.38178947368421,26.2,121.0,8.6,113.0,2.15,0.9650000000000001
2001-04-23,0.0,-0.013062933521688028,36.36057894736842,25.4,94.0,12.3,62.0,1.2,0.92
2001-04-30,0.0,-0.042509068826967,36.33936842105263,25.9,73.0,12.5,31.0,1.24,0.746
2001-05-07,0.0,-0.030062341804747785,36.31815789473684,27.0,66.0,11.0,46.0,1.3855,1.0430000000000001
2001-05-14,0.0,-0.0179884125596354,36.29694736842105,27.1,83.0,11.4,43.0,1.531,1.34
2001-05-21,0.0,-0.025200453155409842,36.27573684210526,29.4,129.0,8.0,14.0,1.0905,1.06
2001-05-28,0.0,-0.013163230230305486,36.25452631578947,29.0,46.0,8.3,270.0,0.65,0.78
2001-06-04,0.0,-0.019426237665969827,36.233315789473686,28.2,138.0,11.4,101.0,1.73,0.86
2001-06-11,0.0,-0.028737051716702627,36.212105263157895,28.8,142.0,9.8,275.0,1.328,2.16
2001-06-18,0.0,-0.007498881645745829,36.190894736842104,31.2,141.0,9.6,237.0,1.6139999999999999,1.495
2001-06-25,0.0,-0.002703273834352029,36.16968421052631,32.0,92.0,11.6,923.0,1.9,0.83
2001-07-02,0.0,0.007262509109972985,36.14847368421053,31.2,77.0,10.2,926.0,3.07,0.676
2001-07-09,0.0,0.014685205884987158,36.12726315789474,30.6,45.0,6.5,779.0,1.555,2.113
2001-07-16,0.0,0.00010076878026852872,36.10605263157895,30.5,256.0,9.2,2110.0,2.808,1.99
2001-07-23,0.0,0.015298211377054385,36.08484210526316,31.8,258.0,15.7,3020.0,2.8434999999999997,1.461
2001-07-30,0.0,0.015508095722779728,36.063631578947366,29.8,138.0,13.5,4040.0,2.879,0.932
2001-08-06,0.0,0.019586167074676458,36.04242105263158,29.6,194.0,13.4,2220.0,2.61,1.3
2001-08-13,667.0,0.024077770801722555,36.02121052631579,30.9,67.0,7.2,3870.0,2.886,2.25
2001-08-20,1670000.0,0.03785320648954736,36.0,32.8,0.0,9.6,2670.0,2.521,1.65
2001-08-27,43430000.0,0.05964713620917583,35.0,30.9,55.0,9.8,1340.0,2.156,1.05
2001-09-03,17850000.0,0.05694980595635816,36.2,31.3,88.0,7.2,491.0,2.14,1.7200000000000002
2001-09-10,5252000.0,0.05320907608814048,35.0,31.8,66.0,10.2,4180.0,2.124,2.39
2001-09-17,23000.0,0.048346058533139454,30.45,30.3,7.0,14.2,21200.0,2.050666666666667,2.0033333333333334
2001-09-24,5360000.0,0.06550834670644125,25.9,30.5,129.0,10.1,19600.0,1.9773333333333334,1.6166666666666667
2001-10-01,530000.0,0.06149183936253593,26.912499999999998,29.2,7.0,12.9,6360.0,1.904,1.23
2001-10-08,1904000.0,0.06725097210031943,27.924999999999997,29.6,64.0,8.8,3040.0,2.975,1.01
2001-10-15,133333.0,0.0703432853995757,28.9375,28.9,78.0,13.6,1210.0,1.8,1.08
2001-10-22,237000.0,0.05168739577329878,29.95,28.9,31.0,11.8,651.0,2.29,0.9485
2001-10-29,510000.0,0.0584480068494117,30.9625,28.5,43.0,13.9,660.0,2.78,0.817
2001-11-05,327000.0,0.06517668679998771,31.975,27.6,49.0,14.4,599.0,2.5199999999999996,0.9784999999999999
2001-11-12,820000.0,0.04782932421936696,32.9875,27.5,41.0,12.5,375.0,2.26,1.14
2001-11-19,890000.0,0.02714486561235129,34.0,27.2,30.0,10.8,247.0,2.0,0.91
2001-11-26,300000.0,0.0015168159244395856,34.0,27.7,137.0,11.5,180.0,2.099,0.899
2001-12-03,530000.0,-0.00035535279119071437,34.0,27.0,112.0,13.0,145.0,1.88,1.37
2001-12-10,100000.0,-0.0035984205333105855,34.5,26.6,75.0,11.5,138.0,1.74,1.2
2001-12-17,670000.0,0.0012506511621191286,35.0,26.8,119.0,11.5,140.0,1.7156666666666667,2.1033333333333335
2001-12-24,280000.0,0.0022020259969139145,36.0,26.4,7.0,12.2,115.0,1.6913333333333334,3.006666666666667
2001-12-31,190000.0,-0.02111986036216987,35.0,26.0,42.0,13.5,123.0,1.667,3.91
2002-01-07,194000.0,-0.03777814592594473,35.0,25.5,302.0,17.5,161.0,1.817,0.804
2002-01-14,1792000.0,-0.05440757462505936,34.0,24.7,127.0,12.5,157.0,1.94,1.34
2002-01-21,1230000.0,-0.051938461669399416,34.0,23.4,29.0,11.9,402.0,2.2,1.589
2002-01-28,9400000.0,-0.038662590501379566,34.0,23.7,91.0,7.8,227.0,2.0366666666666666,1.4693333333333334
2002-02-04,1130000.0,-0.025033367664350197,35.0,25.2,105.0,10.2,180.0,1.8733333333333333,1.3496666666666666
2002-02-11,500000.0,-0.018878051537623685,35.0,23.4,22.0,13.7,195.0,1.71,1.23
2002-02-18,1700000.0,-0.023004385306982615,36.0,24.3,32.0,10.4,193.0,1.5,0.83
2002-02-25,2700000.0,-0.011728705216925928,36.0,24.4,90.0,18.1,1290.0,2.6,0.71
2002-03-04,2920000.0,-0.03640865176845183,35.0,22.3,152.0,16.8,1210.0,2.06,2.09
2002-03-11,433000.0,-0.06151918497382388,35.0,22.8,73.0,12.8,491.0,1.9,0.66
2002-03-18,340000.0,-0.07597176614321145,35.0,25.9,118.0,9.2,247.0,1.6549999999999998,0.835
2002-03-25,4000.0,-0.0706212088254747,36.0,25.5,123.0,11.6,157.0,1.41,1.01
2002-04-01,117000.0,-0.052953028868810995,36.0,26.7,122.0,8.4,98.0,1.29,1.345
2002-04-08,0.0,-0.04154335987811444,36.0,26.8,57.0,14.5,136.0,1.17,1.68
2002-04-15,333.0,-0.028797926074506524,36.0,27.8,131.0,14.0,323.0,1.7,0.9
2002-04-22,1660.0,-0.040281569028413004,36.0,27.8,82.0,7.7,304.0,1.95,1.778
2002-04-29,2330.0,-0.018708068179889032,35.9,27.8,79.0,10.5,94.0,1.605,1.499
2002-05-06,7000.0,-0.016163352175591485,37.0,28.2,88.0,8.8,76.0,1.26,1.22
2002-05-13,1000.0,-0.005076746894295157,38.8,28.6,101.0,10.2,44.0,1.39,1.2
2002-05-20,13000.0,-0.007461290003837057,37.0,28.0,0.0,13.4,61.0,0.78,1.28
2002-05-27,0.0,0.015240765679182743,39.18,27.0,73.0,12.6,89.0,0.9,0.91
2002-06-03,0.0,0.005898960654969957,37.0,29.1,40.0,10.5,54.0,1.4,1.64
2002-06-10,18000.0,0.0043394515620053,38.1,30.0,0.0,11.8,215.0,0.833,1.2
2002-06-17,0.0,-0.007904740914182157,34.0,28.8,58.0,13.5,476.0,2.3,1.7
2002-06-24,2670.0,-0.017525294591345,37.6,30.7,48.0,13.6,2310.0,2.6,1.9
2002-07-01,43000.0,-0.020697501108483774,35.0,30.0,111.0,9.1,4030.0,1.97,1.1
2002-07-08,0.0,-0.017289763998838786,34.5,32.1,0.0,6.3,4790.0,2.88,1.13
2002-07-15,0.0,0.0025415580983258143,34.0,31.1,215.0,13.4,4320.0,1.65,0.88
2002-07-22,0.0,0.0203723151686982,25.05,31.7,54.0,6.9,3640.0,1.76,0.92
2002-07-29,0.0,0.023202368701090343,34.0,30.8,94.0,8.1,2230.0,2.92,1.158
2002-08-05,0.0,0.0357627444691181,34.1,32.1,118.0,8.6,2440.0,2.915,1.164
2002-08-12,0.0,0.042436955896165765,35.0,30.6,95.0,13.6,2230.0,2.91,1.17
2002-08-19,0.0,0.04440944322629513,35.8,30.9,105.0,11.8,976.0,1.81,1.16
2002-08-26,40000.0,0.04975261837453486,34.0,31.7,0.0,8.2,1000.0,1.9560000000000002,1.1266666666666667
2002-09-02,114300.0,0.06814791222373806,32.5,32.0,113.0,10.6,2840.0,2.1020000000000003,1.0933333333333333
2002-09-09,137000.0,0.09002715425330442,34.0,30.7,97.0,10.4,3580.0,2.248,1.06
2002-09-16,12000.0,0.09164451920805412,32.0,29.5,192.0,18.7,3120.0,1.812,0.692
2002-09-23,667.0,0.0900918077275686,34.0,29.1,81.0,13.7,2070.0,1.706,0.746
2002-09-30,0.0,0.11171708393014004,35.0,30.0,57.0,18.9,2500.0,1.6,0.8
2002-10-07,666.0,0.0805627268186236,34.0,28.2,52.0,15.7,2060.0,2.827,1.17
2002-10-14,0.0,0.07613695382216787,34.0,29.5,51.0,6.6,825.0,2.2375,0.985
2002-10-21,0.0,0.07950554582600033,34.0,29.4,354.0,10.2,638.0,1.648,0.8
2002-10-28,2660.0,0.05273483331734362,34.0,29.1,94.0,7.4,2480.0,3.725,1.351
2002-11-04,302000.0,0.05003653332579274,34.0,28.1,50.0,11.2,1740.0,1.39,0.72
2002-11-11,7000.0,0.03533149115688673,34.0,28.2,174.0,11.7,616.0,1.89,1.0
2002-11-18,113000.0,0.022906813961074957,34.0,28.1,318.0,17.2,3080.0,1.83,0.98
2002-11-25,82000.0,-0.0009442581025745715,36.0,27.8,61.0,11.8,3410.0,1.7175,0.845
2002-12-02,0.0,-0.011561439011853244,34.0,27.5,43.0,12.0,1350.0,1.605,0.71
2002-12-09,1318000.0,0.0013877469868657857,34.0,27.3,61.0,12.5,760.0,2.39,0.825
2002-12-16,1333.0,-0.009014401317704328,34.0,27.1,35.0,16.4,5840.0,1.78,0.78
2002-12-23,139333.0,-0.02659136086162661,34.0,27.1,109.0,14.2,5930.0,1.6400000000000001,0.74
2002-12-30,333.0,-0.04969142857685838,34.0,27.2,35.0,16.3,4570.0,1.5,0.7
2003-01-06,660000.0,-0.04259048176908282,32.0,26.8,152.0,18.6,4740.0,1.405,0.6845
2003-01-13,3300.0,-0.04801356445958954,35.0,26.4,6.0,11.1,4800.0,1.31,0.669
2003-01-20,170000.0,-0.053715323248382144,34.0,25.56551724137931,115.7,13.816666666666666,3620.0,1.6133333333333335,0.7110000000000001
2003-01-27,113000.0,-0.05776595804899264,33.0,25.558620689655175,79.86666666666666,13.32,2100.0,1.916666666666667,0.753
2003-02-03,1830000.0,-0.042690525343699,34.0,25.482758620689655,148.96666666666667,12.873333333333333,1130.0,2.22,0.795
2003-02-10,980000.0,-0.0448995609171668,36.364,25.275862068965516,120.46666666666667,13.273333333333333,688.0,2.06,0.894
2003-02-17,333000.0,-0.05570134420160568,34.0,25.437037037037037,118.78571428571429,12.457142857142857,572.0,2.04,1.1
2003-02-24,367000.0,-0.06654117944506514,35.0,25.67142857142857,134.89655172413794,12.282758620689656,600.0,1.8250000000000002,1.15
2003-03-03,63300.0,-0.06523641704718476,34.0,25.62857142857143,132.72413793103448,13.73448275862069,664.0,1.61,1.2
2003-03-10,35300.0,-0.05087326313060603,34.0,25.72142857142857,144.06896551724137,13.189655172413794,664.0,1.44,0.987
2003-03-17,4030000.0,-0.04590545906694311,34.0,26.017857142857142,119.20689655172414,12.379310344827585,544.0,4.211,2.11
2003-03-24,3700000.0,-0.04322215007888206,35.0,26.139285714285712,126.17241379310344,12.613793103448277,1420.0,2.895,1.4449999999999998
2003-03-31,567000.0,-0.047247452070814155,35.0,26.38148148148148,112.39285714285714,12.707142857142857,1510.0,1.579,0.78
2003-04-07,1410000.0,-0.043326449054094045,35.0,26.415384615384614,123.07142857142857,12.139285714285714,1170.0,1.52,0.83
2003-04-14,3504000.0,-0.05111155082063233,35.77,26.84,88.48148148148148,12.322222222222221,743.0,1.92,0.86
2003-04-21,470000.0,-0.03840326214093283,35.62,27.12,99.4074074074074,11.588888888888889,425.0,2.22,0.95
2003-04-28,3020000.0,-0.0200568979600043,35.91,27.212,108.18518518518519,11.18148148148148,904.0,1.386,1.06
2003-05-05,5930000.0,-0.007937442570106385,35.0,27.942307692307693,119.57142857142857,11.35,722.0,2.27,1.17
2003-05-12,250000.0,-0.012147598368210857,35.59,28.052,120.92592592592592,9.61111111111111,379.0,2.28,1.4
2003-05-19,3800000.0,-0.012851738179552957,35.7,28.272,92.77777777777777,10.385185185185184,221.0,1.584,0.83
2003-05-26,78000.0,-0.006941848572581871,36.55,29.22307692307692,97.89285714285714,10.135714285714286,638.0,1.5815000000000001,1.015
2003-06-02,165000.0,-0.010272879548116615,35.92,29.049999999999997,116.0,10.639285714285714,661.0,1.579,1.2
2003-06-09,11700.0,-0.0143473292096082,35.4,29.960869565217394,103.6,11.148,1370.0,2.59,1.73
2003-06-16,86700.0,-0.012771842630951458,34.94,30.408,107.11111111111111,8.818518518518518,3060.0,2.112,1.3566666666666667
2003-06-23,31700.0,0.006438155974422428,33.72,29.9,164.0,9.1,8020.0,1.634,0.9833333333333333
2003-06-30,334000.0,0.026998132618435002,33.0,29.4,115.0,13.2,10800.0,1.327,0.61
2003-07-07,3330.0,0.023749494229527043,33.0,31.0,168.0,9.3,7800.0,1.74,1.1
2003-07-14,19700.0,0.03553334009361163,29.3,29.5,97.0,10.5,3490.0,2.22,0.813
2003-07-21,240000.0,0.038538172158208,33.0,32.3,70.0,6.4,1740.0,1.6,0.98
2003-07-28,205000.0,0.024917661585166315,34.0,31.7,78.0,8.7,1640.0,2.61,1.111
2003-08-04,230000.0,0.02856536989395697,34.0,32.0,54.0,9.4,2420.0,1.63,0.92
2003-08-11,213000.0,0.01883814386735417,34.0,32.1,204.0,14.0,4320.0,2.9,1.04
2003-08-18,467000.0,0.024580430764062317,40.0,32.4,34.0,10.5,5310.0,1.645,1.05
2003-08-25,210000.0,0.028982575066203282,34.0,32.6,85.0,6.4,5280.0,1.524,1.06
2003-09-01,357000.0,0.04818788091778479,33.0,30.2,92.0,10.4,5920.0,1.403,1.07
2003-09-08,90000.0,0.06320311946667836,34.0,30.1,249.0,10.7,6210.0,2.18,1.08
2003-09-15,0.0,0.07564354408445559,35.0,31.0,55.0,9.7,6260.0,1.026,1.1733333333333333
2003-09-22,396667.0,0.09405056331582862,35.0,30.0,43.0,10.0,4280.0,3.0229999999999997,1.2666666666666668
2003-09-29,2560000.0,0.1047048921959622,34.0,30.1,127.0,11.6,4160.0,5.02,1.36
2003-10-06,3670.0,0.10743595411144799,34.0,29.1,48.0,12.3,4910.0,1.77,1.47
2003-10-13,0.0,0.08048675293378323,34.0,29.3,98.0,10.3,2850.0,3.31,2.12
2003-10-20,139000.0,0.07753642949342854,34.0,29.0,49.0,10.6,1010.0,2.39,2.48
2003-10-27,6000.0,0.06177958898413111,34.0,28.5,102.0,10.3,715.0,1.47,2.8400000000000003
2003-11-03,333.0,0.05716385602080779,34.0,28.2,75.0,15.0,430.0,2.77,3.2
2003-11-10,48000.0,0.059816857786075546,34.0,28.6,40.0,13.4,514.0,3.87,4.09
2003-11-17,48000.0,0.0649058263261319,36.03,27.7,45.0,12.4,474.0,1.7,1.3
2003-11-24,86000.0,0.03707973329324561,35.876,27.4,111.0,14.4,376.0,1.75,1.4
2003-12-01,0.0,0.02021511735117543,34.0,27.0,6.0,14.8,274.0,1.89,1.2999999999999998
2003-12-08,0.0,-0.003304145718486043,34.0,26.3,339.0,13.2,238.0,2.03,1.2
2003-12-15,4000.0,-0.02209702263270116,34.0,26.2,322.0,14.5,606.0,1.7794999999999999,1.2425
2003-12-22,0.0,-0.04906775484105553,34.0,25.9,313.0,15.0,1130.0,1.529,1.2850000000000001
2003-12-29,0.0,-0.02756220108013413,34.0,26.7,117.0,12.1,771.0,1.8145,1.3275000000000001
2004-01-05,330.0,-0.023511652742941473,34.0,26.6,111.0,9.1,474.0,2.1,1.37
2004-01-12,0.0,-0.0116914181560996,34.0,24.5,32.0,12.9,349.0,2.3,1.56
2004-01-19,50000.0,-0.029564264769185073,34.0,23.7,331.0,14.2,405.0,1.316,1.24
2004-01-26,0.0,-0.04046738981948794,34.0,23.3,7.0,11.6,446.0,1.7,0.92
2004-02-02,3000.0,-0.05135116085592064,34.0,23.3,105.0,12.7,753.0,2.45,0.96
2004-02-09,0.0,-0.038250858069656814,34.0,23.2,80.0,12.8,799.0,3.2,1.0
2004-02-16,45000.0,-0.039769578709271274,34.0,26.6,119.0,14.0,619.0,1.7,1.1
2004-02-23,3667.0,-0.0344476449651534,34.0,26.7,73.0,11.5,619.0,2.62,1.0270000000000001
2004-03-01,0.0,-0.04182406482525301,33.0,26.7,191.0,13.9,1750.0,3.54,0.954
2004-03-08,0.0,-0.0687839593235827,34.0,28.0,115.0,12.3,1320.0,2.4335,1.016
2004-03-15,667.0,-0.06054335452278804,34.0,26.7,76.0,12.3,584.0,1.327,1.0779999999999998
2004-03-22,0.0,-0.0379959886840957,34.0,26.7,54.0,11.4,954.0,1.7,1.14
2004-03-29,0.0,-0.016895076176082203,35.0,26.3,89.0,12.6,609.0,1.585,1.3299999999999998
2004-04-05,0.0,-0.053356349207474625,35.0,27.0,339.0,10.0,310.0,1.7574999999999998,1.52
2004-04-12,0.0,-0.06432372903217348,35.0,28.3,0.0,14.7,191.0,1.93,1.71
2004-04-19,0.0,-0.07284971457586986,34.0,26.4,79.0,14.6,281.0,1.676,1.53
2004-04-26,1000.0,-0.08150268093703862,35.0,27.0,120.0,10.9,173.0,1.758,1.26
2004-05-03,0.0,-0.05552104800793217,34.0,26.9,34.0,13.8,1160.0,1.84,0.99
2004-05-10,0.0,-0.021288063232276073,35.0,27.0,79.0,10.0,1520.0,1.776,1.104
2004-05-17,0.0,-0.01148000654492386,34.0,26.9,103.0,11.6,393.0,1.35,1.178
2004-05-24,0.0,-0.02823304585511103,35.0,27.9,96.0,13.7,206.0,1.1205,1.252
2004-05-31,0.0,-0.03345758097051542,35.5,29.3,144.0,9.0,139.0,0.891,1.326
2004-06-07,333.0,-0.0200773529321,36.0,30.8,138.0,8.4,137.0,1.4955999999999998,1.4
2004-06-14,0.0,-0.006012228908252157,36.36,30.4,92.0,9.7,569.0,1.2923,0.9965
2004-06-21,0.0,-0.0005450359471552716,36.0,31.0,69.0,8.8,569.0,1.4196499999999999,1.17825
2004-06-28,0.0,0.009926903565505657,37.0,30.4,114.0,7.7,331.0,1.547,1.36
2004-07-05,0.0,0.004858638948636443,36.515,30.6,98.0,8.5,619.0,1.9545,1.5386000000000002
2004-07-12,0.0,0.0050100671664801,36.03,30.8,113.0,9.8,597.0,2.362,1.7172
2004-07-19,0.0,-0.0049480967808304,36.0,30.9,231.0,11.2,550.0,2.641,1.7781
2004-07-26,0.0,-0.0075641503941161715,35.0,32.9,54.0,7.4,1260.0,2.92,1.839
2004-08-02,0.0,0.02044846266115093,35.0,31.8,248.0,12.0,931.0,5.0497,1.5072999999999999
2004-08-09,0.0,0.03295963026021044,34.0,30.4,219.0,11.9,1870.0,7.179399999999999,1.1756
2004-08-16,0.0,0.037836715889683625,35.0,31.5,139.0,11.4,4230.0,1.421,0.87
2004-08-23,0.0,0.03937385517401842,34.0,31.8,56.0,8.4,6210.0,1.8599999999999999,0.9226
2004-08-30,0.0,0.03928423547301348,36.45,33.3,0.0,6.9,6290.0,2.299,0.9752000000000001
2004-09-06,0.0,0.04007596053151968,35.225,32.6,48.0,12.6,6030.0,2.23365,1.0278
2004-09-13,0.0,0.04656324964999008,34.0,31.6,82.0,12.2,14600.0,2.1683000000000003,1.0804
2004-09-20,0.0,0.05343040591089317,34.0,29.5,74.0,28.0,11200.0,2.04615,0.9836
2004-09-27,0.0,0.07541919401975491,34.0,28.5,65.0,14.2,6990.0,1.924,0.8868
2004-10-04,0.0,0.07301427990261486,34.0,31.5,0.0,8.8,11000.0,1.2,0.79
2004-10-11,0.0,0.0967612250594294,34.0,28.4,92.0,14.0,8870.0,2.0588,1.8660999999999999
2004-10-18,0.0,0.0797641292038005,34.0,28.3,64.0,13.8,5610.0,2.41,0.569
2004-10-25,118000.0,0.08630413915446179,36.437,29.2,30.0,7.7,3720.0,1.825,1.1126666666666667
2004-11-01,333.0,0.07427383862689217,35.0,28.6,91.0,10.1,2480.0,2.0391500000000002,1.6563333333333334
2004-11-08,116300.0,0.0509244909720472,34.0,28.3,358.0,11.4,1520.0,2.2533000000000003,2.2
2004-11-15,1080000.0,0.04260107318287452,35.0,26.4,70.0,15.1,1100.0,2.179,2.25
2004-11-22,497700.0,0.029429154984786685,35.0,27.9,145.0,12.1,785.0,2.3526666666666665,2.3
2004-11-29,0.0,0.015272994567915813,35.0,27.9,22.0,16.2,666.0,2.5263333333333335,2.35
2004-12-06,2000.0,0.0021761017639832505,35.0,28.0,116.0,9.6,653.0,2.7,2.4
2004-12-13,593000.0,-0.013286606627712857,35.0,27.6,308.0,13.1,531.0,2.8324000000000003,2.1637
2004-12-20,140000.0,-0.024293887802290443,35.0,27.2,62.0,13.9,486.0,2.036,1.8328
2004-12-27,0.0,-0.026028567455512044,34.0,26.5,48.0,22.0,1510.0,2.64055,1.5019
2005-01-03,0.0,-0.007828405730666357,34.0,26.3,90.0,12.6,1560.0,3.2451,1.171
2005-01-10,0.0,-0.01810444179614143,35.0,26.6,84.0,10.4,802.0,2.46,1.3
2005-01-17,0.0,-0.0033739854174076717,34.0,26.2,23.0,16.5,1590.0,2.83,1.7
2005-01-24,0.0,-0.012787672407518214,34.0,25.5,32.0,14.0,1560.0,3.0,1.3
2005-01-31,352000.0,-0.036910811212905514,35.0,25.7,79.0,12.5,1060.0,3.6,1.5
2005-02-07,43000.0,-0.023873564670727015,35.0,25.482758620689655,345.0,12.5,682.0,4.33,2.0
2005-02-14,84000.0,-0.03869288976089607,36.2,25.275862068965516,3.0,13.2,551.0,3.7585,2.2556
2005-02-21,3323300.0,-0.06703023257855313,36.5,25.437037037037037,111.0,10.1,430.0,2.96425,1.9370666666666665
2005-02-28,2830000.0,-0.06354014622156844,36.3,25.67142857142857,127.0,15.0,1060.0,2.17,1.6185333333333332
2005-03-07,333000.0,-0.06644064494286524,35.73,25.62857142857143,89.0,16.7,3980.0,4.0448,1.3
2005-03-14,26000.0,-0.07536920145066044,34.0,25.72142857142857,209.0,14.3,3320.0,1.537,1.3
2005-03-21,16700.0,-0.06805682797456726,34.0,26.017857142857142,119.0,16.3,3920.0,1.732,1.3
2005-03-28,0.0,-0.056648180385698015,35.0,26.139285714285712,167.0,13.8,3920.0,1.927,1.3
2005-04-04,0.0,-0.049396317169076547,34.83,26.38148148148148,136.0,16.4,2310.0,2.22,1.3
2005-04-11,0.0,-0.03865072197755667,34.0,26.415384615384614,118.0,15.2,1190.0,2.4579,1.6944000000000001
2005-04-18,0.0,-0.023243479969987057,35.0,26.84,44.0,12.5,656.0,2.47,1.8
2005-04-25,27000.0,-0.03772306189774354,36.062,27.12,63.0,10.6,475.0,2.33,2.1
2005-05-02,13000.0,-0.03641778023768723,35.848,27.212,41.0,14.1,462.0,3.33,1.445
2005-05-09,0.0,-0.0150714762028241,35.2,27.942307692307693,71.0,11.0,2060.0,4.33,0.79
2005-05-16,0.0,-0.020971966899277727,36.0,28.052,85.0,8.6,1180.0,3.7325,1.1
2005-05-23,0.0,-0.04505755731817284,35.4,28.272,73.0,7.4,721.0,2.13,1.8
2005-05-30,0.0,-0.042729079801381686,35.2,29.22307692307692,150.0,7.9,368.0,2.824,1.4500000000000002
2005-06-06,333.0,-0.008986350736365185,35.0,29.049999999999997,157.0,16.7,5440.0,2.5199000000000003,1.1
